evt, m, deta, e_ratio
38371,1.45414,3.85314,0.280839
38372,1.61968,2.06274,0.656296
38373,1.5387,3.60663,0.108017
38374,1.54519,0.886551,0.722874
38375,1.45715,3.35142,0.22644
38376,2.523,2.45705,0.0771854
38377,1.54926,3.68549,0.124648
38378,1.56114,1.78773,0.181346
38379,1.48927,1.64715,0.760987
38380,1.78505,0.103272,0.8586
38381,1.75005,5.31543,0.059389
38382,1.76927,1.75439,0.176559
38383,2.05375,3.33729,0.236686
38384,2.91201,1.45599,0.213422
38385,1.76108,2.77514,0.0215045
38386,1.48017,1.2971,0.859456
38387,1.71132,4.11056,0.105343
38388,1.68311,0.381207,0.827371
38389,1.81184,1.35694,0.220451
38390,1.42971,1.66956,0.138171
38391,2.64648,3.44551,0.043012
38392,1.61643,3.90303,0.0122438
38393,1.55308,0.338745,0.448853
38394,1.53063,3.80102,0.020971
38395,1.55657,3.07764,0.0263473
38396,1.53031,2.53198,0.216676
38397,1.47564,1.91687,0.361219
38398,1.7219,1.30979,0.275108
38399,1.52611,0.874607,0.311416
38400,1.612,0.783289,0.621219
38401,2.18059,1.14823,0.473543
38402,1.78393,0.918654,0.241627
38403,1.87971,1.54954,0.619042
38404,2.09492,1.7063,0.265564
38405,2.62797,4.94966,0.0928691
38406,1.5618,2.99715,0.146625
38407,1.83037,4.91024,0.0165507
38408,1.50239,0.400538,0.721098
38409,1.48228,1.41941,0.3332
38410,1.64086,1.18247,0.337835
38411,1.49761,0.732402,0.497909
38412,1.47835,4.59448,0.401517
38413,1.43474,3.55822,0.0193302
38414,1.47296,2.97174,0.0493644
38415,2.02151,0.875347,0.50704
38416,1.4228,0.0533053,0.983732
38417,1.833,2.46758,0.147101
38418,2.22705,1.70515,0.106707
38419,2.73723,1.53785,0.196437
38420,1.54598,1.00089,0.453355
38421,1.65683,1.89082,0.353208
38422,1.58931,3.55602,0.911326
38423,1.5413,3.98913,0.0322195
38424,1.51315,1.3741,0.486269
38425,3.06604,5.09279,0.0164602
38426,1.7504,5.24476,0.063259
38427,1.59423,3.49478,0.140303
38428,1.76214,0.21254,0.886194
38429,2.0108,0.839943,0.264263
38430,2.41384,5.55224,0.890987
38431,1.58555,3.1659,0.0854721
38432,1.43912,0.456272,0.719157
38433,1.83139,3.43827,0.317523
38434,1.76165,1.82895,0.165107
38435,1.71536,4.08809,0.452265
38436,2.03976,4.95388,0.0227545
38437,3.17359,1.07722,0.63854
38438,1.70417,1.08459,0.70034
38439,2.97478,2.11322,0.230756
38440,1.51407,4.20959,0.0361042
38441,1.64332,4.46565,0.103614
38442,2.70606,3.5417,0.225382
38443,2.71385,3.66159,0.0440306
38444,1.9601,1.34334,0.338325
38445,1.47197,0.889126,0.751191
38446,1.50899,0.147417,0.857922
38447,1.75821,4.07519,0.972804
38448,1.43344,3.83397,0.0797608
38449,1.42379,3.36577,0.106534
38450,1.80336,3.2975,0.0491226
38451,1.55185,2.73279,0.0750209
38452,1.68193,1.00174,0.466601
38453,2.12344,3.64506,0.744884
38454,1.5562,2.22256,0.123054
38455,1.89444,1.12482,0.340459
38456,1.47035,4.54781,0.0228155
38457,1.94601,0.136412,0.868922
38458,1.79527,0.530149,0.643642
38459,1.51575,4.22709,0.0301129
38460,1.55782,2.52366,0.127008
38461,1.88514,0.530152,0.510708
38462,1.49118,4.26748,0.0329044
38463,1.57985,0.311098,0.978745
38464,1.5658,2.55432,0.802404
38465,1.45672,1.78224,0.346593
38466,2.21462,0.11432,0.668941
38467,1.66011,3.1922,0.389088
38468,1.76971,2.6414,0.164603
38469,1.48627,2.2,0.77509
38470,1.58297,2.61906,0.0319356
38471,1.41907,4.11138,0.0741991
38472,1.91671,6.61427,0.223484
38473,1.84955,2.75747,0.621639
38474,1.50101,1.18916,0.413873
38475,1.45834,4.14771,0.0365287
38476,1.50974,1.12509,0.883368
38477,1.48108,1.5667,0.439922
38478,1.61595,2.98959,0.518776
38479,1.63488,3.20079,0.0344988
38480,2.54254,0.461874,0.523587
38481,1.42716,3.08493,0.276672
38482,1.73299,4.24386,0.706831
38483,1.62746,3.63918,0.0683585
38484,1.42304,1.88834,0.275913
38485,1.6344,6.48908,0.0269896
38486,2.01713,1.97784,0.145451
38487,2.24658,4.68991,0.013124
38488,1.60279,2.53609,0.0648292
38489,1.75953,1.99574,0.206164
38490,1.57131,2.3608,0.0463618
38491,1.57414,0.607154,0.481877
38492,2.79386,3.56831,0.392111
38493,1.54007,3.25068,0.168981
38494,1.52468,3.44531,0.0586315
38495,1.66221,5.91522,0.0177105
38496,1.90044,0.411019,0.970151
38497,2.23624,0.28534,0.959574
38498,1.4404,1.29378,0.66056
38499,2.57832,2.20588,0.0794187
38500,1.43565,0.035376,0.961123
38501,1.69968,0.0306065,0.578735
38502,1.79371,0.381614,0.864047
38503,1.5425,1.82322,0.283635
38504,2.05154,3.68159,0.275903
38505,1.42547,3.57998,0.976735
38506,1.53202,2.91224,0.484997
38507,1.45588,1.76189,0.200031
38508,1.5378,3.29852,0.236963
38509,3.10903,0.822615,0.660304
38510,1.66672,2.87999,0.956415
38511,1.55747,2.70345,0.135496
38512,1.9801,1.72507,0.910704
38513,2.0482,3.01811,0.335995
38514,2.10725,3.68823,0.0785632
38515,1.66749,4.72833,0.0669286
38516,1.58492,3.3135,0.0311688
38517,1.70693,1.87498,0.170099
38518,1.6299,3.19288,0.080588
38519,2.34829,1.93983,0.246806
38520,1.55248,0.343691,0.933952
38521,1.58353,1.31597,0.552237
38522,1.90094,3.86173,0.469261
38523,1.72331,3.23328,0.232097
38524,1.66229,0.622656,0.472142
38525,2.73593,2.34164,0.320871
38526,1.59832,0.778225,0.464213
38527,1.47203,2.17957,0.403569
38528,1.5022,1.81925,0.217248
38529,2.04133,4.41358,0.155626
38530,1.81936,5.12741,0.178053
38531,1.56081,2.87699,0.0438165
38532,1.87672,1.41828,0.286593
38533,1.91994,4.11907,0.297463
38534,1.60124,1.21309,0.234782
38535,1.54397,1.0897,0.463766
38536,1.70553,5.35738,0.138867
38537,1.55954,3.25634,0.208957
38538,2.43347,3.29954,0.0461697
38539,1.72441,4.08786,0.0599013
38540,1.99444,3.33005,0.425633
38541,1.59092,1.19071,0.417615
38542,1.44826,0.605634,0.847964
38543,1.61589,4.84325,0.0806714
38544,1.51179,3.44017,0.777658
38545,1.44934,2.84961,0.745909
38546,1.73718,6.67839,0.0689046
38547,1.45506,1.88609,0.807853
38548,1.95051,3.53365,0.16085
38549,1.90867,3.55512,0.260068
38550,2.21884,1.87474,0.199359
38551,1.80546,3.46053,0.0228288
38552,1.86721,3.16931,0.0871258
38553,1.57059,0.0377086,0.66309
38554,2.13516,4.11275,0.0758333
38555,1.7471,1.09193,0.542565
38556,1.792,1.25651,0.821422
38557,1.4976,0.318811,0.694192
38558,3.74071,2.49666,0.0836681
38559,1.57501,4.65678,0.039804
38560,1.53468,0.496803,0.74893
38561,1.8361,5.40468,0.0807186
38562,2.65112,3.03147,0.235698
38563,2.06142,5.61547,0.832544
38564,1.54714,3.64424,0.198388
38565,1.77776,4.75855,0.950843
38566,1.49422,2.91638,0.0929535
38567,3.97691,2.6938,0.466042
38568,1.7086,2.03132,0.13589
38569,1.43212,3.52726,0.0315641
38570,1.52651,1.51075,0.982044
38571,2.9665,3.2946,0.832726
38572,1.74375,2.61857,0.038041
38573,1.44758,0.0779191,0.714626
38574,1.73651,1.081,0.524483
38575,1.44885,6.28484,0.0265826
38576,1.47685,1.06395,0.54737
38577,2.09728,0.609783,0.889279
38578,1.68497,2.13534,0.267121
38579,1.56087,1.98173,0.164328
38580,1.93298,0.424627,0.509861
38581,1.69236,4.37664,0.0501446
38582,1.4789,3.94836,0.052532
38583,1.51681,3.36334,0.0383805
38584,2.19355,3.78354,0.0969414
38585,1.83981,1.82092,0.29697
38586,2.57131,4.734,0.0614013
38587,2.61593,4.62756,0.635585
38588,1.44762,4.32786,0.0222557
38589,1.76009,0.704821,0.329388
38590,1.46273,1.99004,0.0949458
38591,2.05148,1.7024,0.312091
38592,1.91999,2.85536,0.115128
38593,1.87262,4.1569,0.129005
38594,2.8265,2.72262,0.438592
38595,3.69691,2.12523,0.865696
38596,1.53122,5.22644,0.29618
38597,1.96697,2.49535,0.17106
38598,1.61198,3.90838,0.0926196
38599,2.58302,5.32814,0.130548
38600,1.43786,2.08309,0.723502
38601,1.59959,0.795172,0.666797
38602,1.48593,1.52494,0.134687
38603,1.96428,1.97286,0.39631
38604,1.87322,0.083742,0.57963
38605,1.44652,0.0144613,0.414723
38606,1.42684,0.85138,0.432129
38607,2.80027,5.41744,0.781649
38608,1.55381,2.16646,0.23428
38609,1.63958,4.71634,0.0409884
38610,1.64188,2.36897,0.183945
38611,1.62769,2.49048,0.193831
38612,1.94551,4.94346,0.058507
38613,2.40789,1.5314,0.482781
38614,2.09693,3.15532,0.0798809
38615,1.42949,2.63275,0.0740429
38616,1.47643,3.52657,0.43956
38617,1.42474,4.37131,0.317791
38618,1.97855,0.245139,0.886976
38619,1.59569,0.844547,0.687193
38620,1.84756,0.996419,0.607822
38621,1.46847,5.09743,0.196843
38622,1.4999,0.144327,0.794973
38623,1.43791,2.63165,0.119265
38624,1.49589,2.37593,0.070469
38625,2.62662,3.86285,0.988359
38626,1.82281,4.59259,0.0243048
38627,2.05267,2.346,0.216296
38628,1.64199,0.184326,0.47904
38629,1.55859,4.99132,0.0655551
38630,1.58925,4.23313,0.0427939
38631,1.59146,0.777706,0.610315
38632,1.85408,0.82633,0.42335
38633,1.55183,1.52683,0.370197
38634,2.60775,2.47688,0.202791
38635,1.51334,2.59599,0.353522
38636,2.04778,0.317057,0.605983
38637,1.87419,0.881256,0.364086
38638,1.57161,1.52548,0.286657
38639,2.02034,4.01025,0.878528
38640,1.69844,3.34851,0.0141016
38641,2.40448,4.97984,0.0155332
38642,1.59217,2.35514,0.349806
38643,1.68543,3.12676,0.231822
38644,1.50016,4.87251,0.0420456
38645,1.51196,2.12462,0.332761
38646,1.77136,0.676321,0.339508
38647,1.49725,2.59961,0.0758898
38648,1.59053,3.0764,0.0371835
38649,1.48748,1.66957,0.359106
38650,2.54465,0.644067,0.635929
38651,1.82172,2.08693,0.305718
38652,1.51412,2.10205,0.494276
38653,1.65026,2.93028,0.203739
38654,2.01331,0.644236,0.565871
38655,1.4387,3.97205,0.504925
38656,2.97286,0.25345,0.789185
38657,2.46895,5.83143,0.0101888
38658,2.4629,5.40564,0.0110328
38659,1.44011,4.26323,0.119787
38660,1.6337,2.7298,0.0644871
38661,1.74202,0.790693,0.478206
38662,1.67193,4.763,0.278723
38663,1.53147,3.90962,0.490055
38664,1.6905,4.03278,0.0384671
38665,1.62657,3.54388,0.856742
38666,1.53562,1.39838,0.636415
38667,1.54966,1.19686,0.122906
38668,2.49671,3.60635,0.238826
38669,2.13808,2.82675,0.0685488
38670,1.91103,0.0336912,0.830613
38671,1.48257,1.54968,0.785678
38672,1.64556,2.1741,0.172916
38673,2.19276,3.78282,0.266178
38674,1.43013,3.91439,0.0560956
38675,1.4854,4.23295,0.265934
38676,1.52029,1.68734,0.177631
38677,1.41633,1.45629,0.137844
38678,1.54275,1.14091,0.857785
38679,2.30571,3.32814,0.0405273
38680,1.52328,0.00848292,0.742115
38681,1.53438,0.44301,0.557367
38682,1.66523,4.49186,0.884629
38683,1.77574,3.37681,0.300397
38684,1.98683,0.870473,0.375765
38685,1.41976,0.849343,0.960797
38686,1.64185,2.99323,0.0530804
38687,2.24565,3.86102,0.0959072
38688,2.30186,0.180513,0.712287
38689,1.53821,3.07481,0.0820915
38690,1.51221,2.70558,0.0877318
38691,2.14406,6.07836,0.167487
38692,1.87993,1.09893,0.493834
38693,1.60953,4.26672,0.0283134
38694,1.62611,1.97957,0.674422
38695,1.54088,0.289781,0.88032
38696,1.85613,2.37504,0.374071
38697,1.79943,2.24646,0.198946
38698,1.86015,1.50646,0.4778
38699,1.55868,2.71191,0.123497
38700,1.65345,4.47891,0.0146309
38701,1.51257,2.98106,0.765825
38702,1.43878,1.8529,0.1452
38703,1.59598,4.27076,0.0404299
38704,1.49343,2.51477,0.12768
38705,1.42482,0.273102,0.446861
38706,1.47226,3.15001,0.303598
38707,1.54324,2.51315,0.0371303
38708,1.55516,4.7852,0.0103348
38709,1.83254,6.0879,0.0348387
38710,1.99643,3.71264,0.317104
38711,3.49604,2.23958,0.288212
38712,2.10952,0.355329,0.786372
38713,1.7646,0.606859,0.585999
38714,1.92454,0.796278,0.503153
38715,1.58782,2.97191,0.101925
38716,1.51838,3.36127,0.829602
38717,2.13461,0.801567,0.647443
38718,1.55612,6.44843,0.0312995
38719,1.91786,0.254801,0.877052
38720,1.65453,5.95003,0.0445035
38721,1.52276,3.96741,0.13008
38722,1.86494,1.48273,0.392454
38723,1.7309,3.44894,0.341085
38724,2.1454,1.29216,0.24304
38725,1.4496,2.50801,0.0412479
38726,1.4269,2.27765,0.14345
38727,2.34525,1.71972,0.301409
38728,1.92732,3.78017,0.370586
38729,1.94753,4.17141,0.711549
38730,1.80485,1.16056,0.445254
38731,1.77339,5.22682,0.0491365
38732,1.66742,4.06832,0.236662
38733,1.59218,3.93226,0.0264619
38734,1.6078,1.72199,0.623571
38735,1.84316,1.59696,0.193525
38736,2.05657,2.33568,0.222889
38737,1.62793,3.47973,0.0670152
38738,1.88236,1.87592,0.358628
38739,1.49351,0.975856,0.372076
38740,1.60584,1.5773,0.235928
38741,3.78496,1.13223,0.259103
38742,3.50598,1.58167,0.770644
38743,1.48236,0.155432,0.897705
38744,1.43123,2.6718,0.0528209
38745,1.7426,1.97047,0.13081
38746,1.80727,0.431329,0.610732
38747,2.83663,0.975183,0.378074
38748,2.17214,2.88385,0.367856
38749,1.52942,1.00534,0.302824
38750,2.74939,4.45944,0.586185
38751,1.82022,5.00134,0.0357526
38752,1.93218,3.30059,0.313158
38753,1.42717,4.11188,0.0508335
38754,2.5019,0.000552336,0.620285
38755,1.44576,5.8591,0.0185362
38756,2.03646,0.570454,0.729708
38757,1.43548,1.1858,0.146176
38758,1.9175,1.9586,0.159266
38759,1.64385,2.61008,0.616935
38760,2.22326,0.881113,0.614688
38761,2.16115,3.43642,0.197344
38762,1.46884,2.56925,0.142321
38763,2.07254,4.86313,0.341615
38764,2.22895,5.77864,0.0122411
38765,2.14092,3.05379,0.0301605
38766,1.64741,0.26297,0.898048
38767,1.54525,2.92844,0.027857
38768,1.42806,1.05496,0.329771
38769,1.91573,1.47067,0.294241
38770,1.48446,3.25731,0.020102
38771,1.52082,5.1023,0.0190532
38772,4.2566,0.559624,0.53525
38773,1.48764,0.516505,0.401925
38774,2.33045,0.260678,0.72591
38775,2.02697,3.80781,0.62442
38776,1.45852,2.35206,0.102595
38777,1.62074,5.5998,0.0719428
38778,1.54337,1.34409,0.190192
38779,1.61956,0.276428,0.77915
38780,3.47277,0.520022,0.957054
38781,1.53014,2.64419,0.0715515
38782,2.45579,1.95534,0.186298
38783,1.6167,0.0383799,0.812987
38784,2.31056,5.5622,0.948124
38785,2.2199,2.71829,0.042787
38786,1.74872,2.08256,0.186608
38787,1.44521,2.4563,0.0356585
38788,1.50483,5.93826,0.0395745
38789,1.68921,2.37511,0.258765
38790,1.62988,4.75585,0.218304
38791,1.7072,0.799309,0.375698
38792,2.66507,1.58366,0.181061
38793,1.43541,3.88993,0.555868
38794,1.50249,1.86352,0.16963
38795,1.62594,0.600903,0.864867
38796,1.42446,2.71778,0.063482
38797,1.54386,1.71926,0.137464
38798,1.47497,1.15036,0.638541
38799,1.96579,2.88879,0.172003
38800,1.42423,4.63087,0.098312
38801,1.56091,2.23631,0.179405
38802,2.45013,1.48939,0.417846
38803,1.54544,1.05303,0.291496
38804,1.53196,3.66264,0.0397284
38805,1.41773,0.487984,0.663129
38806,2.17163,2.37788,0.777478
38807,1.52138,2.38744,0.0464038
38808,1.70506,2.37675,0.352243
38809,1.8654,1.37783,0.461591
38810,2.00756,3.25868,0.069425
38811,1.69337,1.39388,0.413216
38812,1.90548,2.17055,0.884227
38813,1.56694,1.18263,0.792483
38814,1.59636,1.15454,0.379064
38815,1.80709,0.302274,0.845526
38816,2.02629,3.66789,0.193496
38817,2.1936,0.21962,0.843903
38818,1.49713,0.263786,0.850918
38819,1.70054,0.41434,0.5092
38820,1.75011,4.06684,0.250948
38821,2.25474,1.51404,0.363298
38822,2.09258,3.55921,0.0380198
38823,3.93945,0.625102,0.859906
38824,2.06815,0.0908097,0.986953
38825,1.65367,3.91229,0.0187243
38826,1.63662,3.32527,0.161482
38827,1.46899,2.78811,0.122379
38828,2.22806,3.40146,0.482113
38829,1.52466,3.05599,0.150008
38830,1.75875,0.646157,0.597826
38831,1.78957,2.07219,0.328614
38832,1.6386,2.55424,0.0403455
38833,1.50624,2.91776,0.31817
38834,2.08289,1.06972,0.541036
38835,2.86531,4.09992,0.146686
38836,1.55156,4.8138,0.0233573
38837,6.46722,4.0434,0.0426756
38838,1.51797,3.94142,0.633447
38839,1.74489,4.32821,0.135
38840,1.57955,4.97599,0.0467518
38841,1.66217,2.10748,0.214458
38842,2.15526,1.67807,0.223868
38843,1.59069,0.396456,0.504897
38844,1.45211,4.8322,0.385709
38845,2.38575,5.26218,0.0779791
38846,1.72694,2.04521,0.0463635
38847,1.67297,1.64129,0.306171
38848,1.4698,3.48,0.0260167
38849,1.54209,0.301388,0.378624
38850,1.43545,1.99443,0.389995
38851,2.01267,2.89858,0.0659576
38852,1.42624,3.75857,0.552165
38853,1.4666,1.32432,0.248665
38854,1.45591,4.534,0.0140615
38855,1.59871,0.337356,0.85537
38856,1.43119,3.08005,0.577293
38857,1.49927,2.43469,0.351185
38858,1.47288,0.432688,0.392833
38859,2.36514,3.90119,0.790586
38860,2.44291,2.51631,0.221675
38861,1.41504,1.89897,0.746574
38862,1.50941,2.16065,0.328326
38863,2.34246,0.649681,0.832057
38864,1.59888,4.22899,0.0104273
38865,2.18566,0.271468,0.587436
38866,1.48847,2.05046,0.556763
38867,2.02653,1.46847,0.422976
38868,2.16291,0.633985,0.989547
38869,1.61988,3.77798,0.088123
38870,2.30542,4.11669,0.26461
38871,1.79295,5.33623,0.177599
38872,1.43345,6.30045,0.946504
38873,1.50147,1.94889,0.324226
38874,2.26278,2.21294,0.138194
38875,1.57575,0.000167814,0.715541
38876,1.69324,4.64627,0.0134567
38877,1.74793,3.66709,0.0286328
38878,1.86587,0.144032,0.747494
38879,1.43319,3.99901,0.063317
38880,2.14204,3.36942,0.179677
38881,1.86149,0.912715,0.604508
38882,1.55537,2.76965,0.0306909
38883,1.731,2.73257,0.0441773
38884,1.91599,3.78529,0.0613633
38885,1.6736,4.36554,0.0234047
38886,1.90511,1.96595,0.398265
38887,1.88866,1.21831,0.300053
38888,2.08623,3.97428,0.443979
38889,3.27493,0.0355413,0.854735
38890,2.36712,1.671,0.408326
38891,1.44477,0.83419,0.328111
38892,1.61776,4.0926,0.7716
38893,1.44272,3.91239,0.306553
38894,1.62119,0.880162,0.35722
38895,1.50174,2.58246,0.175348
38896,1.4766,0.0985674,0.756905
38897,2.23373,2.96004,0.606201
38898,1.5153,1.52558,0.294519
38899,1.76939,1.29905,0.301805
38900,1.58241,2.67642,0.128275
38901,1.58894,1.15324,0.743021
38902,1.66252,3.89297,0.979627
38903,1.42814,1.33138,0.130995
38904,1.48598,2.27478,0.446202
38905,1.80342,2.82415,0.71883
38906,1.92798,1.49484,0.524576
38907,1.44438,2.19878,0.231283
38908,2.51035,1.70476,0.132501
38909,1.52575,2.06661,0.124917
38910,1.59559,5.8727,0.00972806
38911,1.55626,2.25791,0.0470743
38912,2.09051,0.230256,0.519324
38913,1.95536,5.09764,0.707404
38914,1.55478,2.76829,0.383736
38915,1.45634,4.881,0.0350485
38916,1.54416,2.7479,0.515627
38917,1.55517,2.53456,0.150105
38918,1.90919,5.45296,0.011021
38919,1.79479,4.01372,0.127062
38920,1.50744,1.93646,0.492282
38921,1.95945,0.520573,0.949074
38922,1.41577,0.267252,0.702592
38923,1.48574,0.511731,0.864046
38924,1.5081,1.55515,0.416453
38925,1.54966,0.395492,0.51035
38926,1.98887,2.47072,0.90866
38927,2.53008,2.78637,0.222187
38928,1.46351,0.673637,0.636922
38929,1.51506,2.74001,0.136284
38930,1.51929,2.42682,0.228733
38931,1.45478,2.39456,0.190438
38932,1.66083,1.54913,0.18295
38933,1.41707,0.513216,0.608032
38934,2.23647,3.42488,0.0169953
38935,1.86297,1.30689,0.241972
38936,2.23827,6.59851,0.303534
38937,1.5396,3.558,0.0470329
38938,2.86446,3.1142,0.28711
38939,1.71547,2.28093,0.155762
38940,1.75756,2.69118,0.665149
38941,2.60221,1.29964,0.977578
38942,1.62313,1.64556,0.211666
38943,1.6557,1.20854,0.605901
38944,1.45878,4.1084,0.314381
38945,1.4579,3.09378,0.209036
38946,1.58523,2.36916,0.189379
38947,1.45745,1.26605,0.863773
38948,2.36961,1.64656,0.208194
38949,2.24242,0.806685,0.325455
38950,2.03911,0.114961,0.697004
38951,1.45723,3.5351,0.0862686
38952,1.60348,3.79829,0.0278929
38953,2.81211,3.40075,0.983552
38954,1.53301,1.71083,0.184536
38955,1.73092,3.35831,0.0680463
38956,1.58052,3.32867,0.175724
38957,1.47117,2.09805,0.278627
38958,2.31448,4.12616,0.0552129
38959,2.26497,0.290187,0.841445
38960,1.52195,1.59726,0.398179
38961,1.82127,1.98881,0.910187
38962,1.45965,0.737442,0.890092
38963,2.241,2.43717,0.192893
38964,1.49425,4.59739,0.315121
38965,2.38076,1.62039,0.347855
38966,1.93364,0.875085,0.602065
38967,1.71022,1.18077,0.668932
38968,1.51576,6.37497,0.0196591
38969,1.8907,0.030576,0.713993
38970,2.15222,4.2609,0.0915246
38971,2.60881,1.64786,0.533238
38972,2.19141,0.351839,0.760753
38973,1.76379,0.438251,0.737216
38974,1.62994,3.32614,0.598136
38975,1.81623,0.62824,0.644458
38976,2.45874,4.23455,0.589356
38977,2.02643,4.45741,0.0341654
38978,1.53651,2.7133,0.121445
38979,2.43149,2.18937,0.809685
38980,1.69649,2.17797,0.243406
38981,2.04113,1.30947,0.345944
38982,1.71923,0.038935,0.739601
38983,2.81704,1.46169,0.328054
38984,1.46198,2.38243,0.0388323
38985,1.63134,3.24103,0.193001
38986,1.56039,3.07376,0.0880372
38987,1.50846,3.47574,0.402064
38988,1.47074,1.66463,0.235687
38989,1.83784,6.02994,0.185096
38990,1.56359,1.0529,0.393381
38991,1.55743,3.6397,0.560087
38992,1.69251,0.780094,0.421662
38993,1.81716,3.17187,0.0604471
38994,2.0562,5.89017,0.0646262
38995,1.55919,0.599391,0.630995
38996,1.57317,3.02804,0.146559
38997,3.39948,3.6128,0.0280846
38998,1.53506,2.96747,0.266019
38999,1.68467,4.08966,0.0128888
39000,1.4778,0.570818,0.485165
39001,2.48403,2.11389,0.212321
39002,2.755,0.229268,0.82601
39003,1.75076,3.22414,0.500117
39004,2.50556,0.278753,0.587153
39005,1.72469,2.55221,0.195919
39006,1.71326,0.535108,0.962392
39007,2.59769,3.22719,0.177222
39008,1.56822,5.01324,0.253209
39009,2.03206,2.85187,0.104266
39010,1.83437,6.19977,0.0137659
39011,1.51008,3.86133,0.410187
39012,2.27798,1.44409,0.176416
39013,1.73965,1.08886,0.287966
39014,1.85331,2.48073,0.15649
39015,1.78486,2.72618,0.0574172
39016,1.44921,4.78403,0.0878228
39017,1.42559,1.34348,0.444328
39018,1.94981,2.44055,0.96885
39019,1.65451,2.69301,0.0283913
39020,1.79365,0.434703,0.923974
39021,2.39726,2.56538,0.232269
39022,1.59089,3.52178,0.0429793
39023,1.52208,0.462438,0.7968
39024,1.59563,1.16491,0.988478
39025,1.43842,0.601449,0.444339
39026,1.52125,0.700199,0.772961
39027,1.57183,1.23945,0.301561
39028,2.0961,1.19349,0.287268
39029,2.39642,0.732393,0.382607
39030,1.51933,1.17164,0.508167
39031,1.67884,1.86077,0.546509
39032,1.55908,5.05572,0.0623076
39033,1.42621,4.15337,0.0804728
39034,2.44683,3.52095,0.225135
39035,1.42644,1.65737,0.260269
39036,3.56913,5.42716,0.669092
39037,2.29621,0.5443,0.640234
39038,1.51823,4.54995,0.882155
39039,1.43429,4.4121,0.081633
39040,2.63398,3.26526,0.0470351
39041,2.16117,1.8696,0.136094
39042,2.16102,0.487633,0.915361
39043,2.15747,5.36161,0.0463848
39044,1.41845,0.0706855,0.637798
39045,1.4602,4.26997,0.035602
39046,3.36647,3.73985,0.326011
39047,1.42814,4.93967,0.211054
39048,1.45658,2.98127,0.508337
39049,1.68703,2.92897,0.458365
39050,1.83579,0.0108705,0.425563
39051,1.75443,3.8985,0.273091
39052,1.50223,2.03854,0.434991
39053,1.69823,4.64947,0.229473
39054,1.71257,7.08495,0.0105431
39055,1.63432,1.29522,0.188484
39056,1.43705,2.28652,0.0540562
39057,1.51479,4.69083,0.584032
39058,2.41311,1.36008,0.357124
39059,2.25486,5.98829,0.0504912
39060,1.51499,3.97126,0.144003
39061,1.96853,1.01437,0.390033
39062,1.466,0.123756,0.849913
39063,1.57015,2.85767,0.0595631
39064,1.82279,2.14286,0.370532
39065,1.45406,0.332269,0.387027
39066,2.34299,3.61354,0.110512
39067,1.4759,3.75397,0.0141597
39068,2.01325,6.32528,0.0532712
39069,1.7354,1.32896,0.370531
39070,1.4372,2.52265,0.212668
39071,1.9155,2.33884,0.19851
39072,1.804,2.50723,0.137794
39073,1.60258,5.78459,0.0866195
39074,1.57425,3.1932,0.115225
39075,1.90146,0.213966,0.778212
39076,1.42487,1.29676,0.917193
39077,1.49541,2.14084,0.135069
39078,1.62412,2.1766,0.276908
39079,1.85919,1.22206,0.845614
39080,1.62795,3.64533,0.169715
39081,2.05263,5.60346,0.705708
39082,1.50793,2.88581,0.0822055
39083,1.44005,3.82284,0.349992
39084,2.59139,2.83586,0.109754
39085,1.58368,2.17903,0.101664
39086,1.57831,4.16701,0.0286681
39087,2.65256,0.493676,0.579079
39088,1.84669,4.65409,0.0814092
39089,1.51519,3.1882,0.0403577
39090,1.59725,3.50273,0.29419
39091,1.50173,3.42628,0.17
39092,1.74958,3.5955,0.0190752
39093,1.6005,1.84292,0.161591
39094,7.08534,1.06099,0.353247
39095,1.54557,0.367087,0.78325
39096,1.69998,3.24006,0.223634
39097,1.89646,1.66958,0.211937
39098,1.74672,1.81955,0.921763
39099,2.05615,0.476566,0.782449
39100,2.13247,2.93068,0.698633
39101,1.60358,2.78154,0.0735349
39102,1.87097,0.868066,0.762401
39103,1.5516,3.90953,0.107312
39104,1.54311,3.72877,0.278833
39105,1.49429,1.70402,0.1639
39106,1.42137,0.0424622,0.778645
39107,1.44151,0.237493,0.96572
39108,2.85289,1.39989,0.344029
39109,2.42889,3.27321,0.0562108
39110,1.72537,2.24039,0.191275
39111,2.10643,1.51591,0.400987
39112,1.85764,1.90543,0.428918
39113,1.48515,4.13426,0.0670539
39114,1.65548,1.7768,0.178857
39115,1.43364,2.1963,0.0359913
39116,1.85658,2.15873,0.158098
39117,1.50581,4.51371,0.080594
39118,1.48701,2.1934,0.407575
39119,1.68527,4.35565,0.504866
39120,1.6639,1.72688,0.157453
39121,1.7179,0.807088,0.437691
39122,1.51105,1.98608,0.270167
39123,1.42806,4.11779,0.0568551
39124,1.48303,2.18812,0.312662
39125,1.56816,2.52658,0.10777
39126,1.96484,5.81955,0.869045
39127,1.44874,1.56522,0.392043
39128,1.44321,0.873787,0.622246
39129,1.58555,1.82413,0.117232
39130,1.57936,0.100096,0.967424
39131,1.71252,2.45232,0.0368489
39132,2.0485,2.85502,0.338549
39133,1.45662,2.05622,0.300917
39134,2.33807,8.00046,0.00914355
39135,1.44213,1.38201,0.739818
39136,1.56639,6.8926,0.213525
39137,2.96195,2.89739,0.0897437
39138,2.46796,1.74106,0.281983
